time_s,volts
0.0033536,0.491044093
0.0033538,0.436307383
0.003354,0.374676748
0.0033542,0.307122701
0.0033544,0.234709402
0.0033546,0.158577892
0.0033548,0.0799281143
0.003355,1.90630567e-13
0.0033552,-0.0799460775
0.0033554,-0.158649179
0.0033556,-0.234867685
0.0033558,-0.307398888
0.003356,-0.375097966
0.0033562,-0.436896054
0.0033564,-0.491817123
0.0033566,-0.538993389
0.0033568,-0.577679029
0.003357,-0.607261971
0.0033572,-0.627273577
0.0033574,-0.637396068
0.0033576,-0.637467568
0.0033578,-0.627484694
0.003358,-0.607602646
0.0033582,-0.57813279
0.0033584,-0.539537787
0.0033586,-0.492424329
0.0033588,-0.437533598
0.003359,-0.375729611
0.0033592,-0.307985616
0.0033594,-0.23536877
0.0033596,-0.159023324
0.0033598,-0.0801525951
0.00336,2.00770185e-14
0.0033602,0.0801705479
0.0033604,0.159094569
0.0033606,0.235526961
0.0033608,0.308261643
0.003361,0.376150585
0.0033612,0.438121928
0.0033614,0.493196911
0.0033616,0.540505324
0.0033618,0.579299262
0.003362,0.608964945
0.0033622,0.629032433
0.0033624,0.639183064
0.0033626,0.639254522
0.0033628,0.629243425
0.003363,0.60930542
0.0033632,0.579752756
0.0033634,0.541049403
0.0033636,0.49380376
0.0033638,0.438759097
0.003364,0.376781858
0.0033642,0.308848027
0.0033644,0.236027752
0.0033646,0.159468495
0.0033648,0.0803769442
0.003365,5.96974101e-14
0.0033652,-0.0803948863
0.0033654,-0.159539697
0.0033656,-0.236185849
0.0033658,-0.309123889
0.003366,-0.377202581
0.0033662,-0.439347076
0.0033664,-0.494575881
0.0033666,-0.542016363
0.0033668,-0.580918533
0.003367,-0.610666907
0.0033672,-0.630790241
0.0033674,-0.640968995
0.0033676,-0.641040409
0.0033678,-0.631001106
0.003368,-0.611007175
0.0033682,-0.581371753
0.0033684,-0.542560112
0.0033686,-0.495182363
0.0033688,-0.439983859
0.003369,-0.377833473
0.0033692,-0.309709918
0.0033694,-0.236686337
0.0033696,-0.159913397
0.0033698,-0.0806011576
0.00337,-1.39917191e-13
0.0033702,0.0806190887
0.0033704,0.159984555
0.0033706,0.236844336
0.0033708,0.309985611
0.003371,0.378253938
0.0033712,0.440571478
0.0033714,0.49595401
0.0033716,0.543526478
0.0033718,0.582536814
0.003372,0.612367827
0.0033722,0.632546971
0.0033724,0.642753829
0.0033726,0.6428252
0.0033728,0.632757705
0.003373,0.612707883
0.0033732,0.582989751
0.0033734,0.544069889
0.0033736,0.496560114
0.0033738,0.441207864
0.003374,0.378884437
0.0033742,0.310571274
0.0033744,0.237344512
0.0033746,0.160358022
0.0033748,0.0808252316
0.003375,2.20581909e-13
0.0033752,-0.0808431514
0.0033754,-0.160429136
0.0033756,-0.237502412
0.0033758,-0.310846793
0.003376,-0.379304635
0.0033762,-0.441795111
0.0033764,-0.497331274
0.0033766,-0.545035645
0.0033768,-0.584154076
0.003377,-0.614067675
0.0033772,-0.634302594
0.0033774,-0.644537537
0.0033776,-0.644608862
0.0033778,-0.634513193
0.003378,-0.614407513
0.0033782,-0.584606723
0.0033784,-0.545578707
0.0033786,-0.49793699
0.0033788,-0.44243109
0.003379,-0.379934731
0.0033792,-0.311432082
0.0033794,-0.238002268
0.0033796,-0.160802363
0.0033798,-0.0810491622
0.00338,-7.58746615e-15
0.0033802,0.0810670703
0.0033804,0.160873431
0.0033806,0.238160065
0.0033808,0.311707422
0.003381,0.380354657
0.0033812,0.443017956
0.0033814,0.498707649
0.0033816,0.546543836
0.0033818,0.585770292
0.003382,0.615766422
0.0033822,0.636057079
0.0033824,0.646320088
0.0033826,0.646391365
0.0033828,0.636267539
0.003383,0.616106037
0.0033832,0.586222641
0.0033834,0.547086541
0.0033836,0.499312966
0.0033838,0.443653517
0.003384,0.380984337
0.0033842,0.312292325
0.0033844,0.238659592
0.0033846,0.161246412
0.0033848,0.0812729456
0.003385,8.8328819e-14
0.0033852,-0.0812908418
0.0033854,-0.161317433
0.0033856,-0.238817284
0.0033858,-0.312567481
0.003386,-0.381403983
0.0033862,-0.444239991
0.0033864,-0.500083111
0.0033866,-0.548051026
0.0033868,-0.587385434
0.003387,-0.617464039
0.0033872,-0.637810395
0.0033874,-0.64810145
0.0033876,-0.648172679
0.0033878,-0.638020713
0.003388,-0.617803425
0.0033882,-0.587837478
0.0033884,-0.548593364
0.0033886,-0.500688019
0.0033888,-0.444875122
0.003389,-0.382033238
0.0033892,-0.313151989
0.0033894,-0.239316473
0.0033896,-0.161690162
0.0033898,-0.0814965778
0.00339,-1.6951432e-13
0.0033902,0.0815144618
0.0033904,0.161761134
0.0033906,0.239474057
0.0033908,0.313426957
0.003391,0.382452596
0.0033912,0.445461194
0.0033914,0.501457637
0.0033916,0.549557188
0.0033918,0.588999474
0.003392,0.619160497
0.0033922,0.639562512
0.0033924,0.649881592
0.0033926,0.649952772
0.0033928,0.639772684
0.003393,0.619499647
0.0033932,0.589451204
0.0033934,0.55009915
0.0033936,0.502062125
0.0033938,0.446095884
0.003394,0.383081414
0.0033942,0.31401106
0.0033944,0.2399729
0.0033946,0.162133605
0.0033948,0.0817200551
0.003395,2.51143508e-13
0.0033952,-0.0817379265
0.0033954,-0.162204527
0.0033956,-0.240130373
0.0033958,-0.314285834
0.003396,-0.383500478
0.0033962,-0.446681545
0.0033964,-0.502831202
0.0033966,-0.551062297
0.0033968,-0.590612384
0.003397,-0.620855765
0.0033972,-0.6413134
0.0033974,-0.651660484
0.0033976,-0.651731613
0.0033978,-0.641523422
0.003398,-0.621194674
0.0033982,-0.591063792
0.0033984,-0.551603874
0.0033986,-0.50343526
0.0033988,-0.447315784
0.003399,-0.384128849
0.0033992,-0.314869521
0.0033994,-0.24062886
0.0033996,-0.162576733
0.0033998,-0.0819433735
0.0034,-3.33215903e-13
0.0034002,0.081961232
0.0034004,0.162647603
0.0034006,0.240786221
0.0034008,0.315144097
0.003401,0.38454761
0.0034012,0.447901022
0.0034014,0.504203782
0.0034016,0.552566327
0.0034018,0.592224135
0.003402,0.622549815
0.0034022,0.643063028
0.0034024,0.653438095
0.0034026,0.653509172
0.0034028,0.643272897
0.003403,0.622888476
0.0034032,0.592675214
0.0034034,0.553107508
0.0034036,0.5048074
0.0034038,0.448534798
0.003404,0.385175523
0.0034042,0.315727358
0.0034044,0.241284344
0.0034046,0.163019538
0.0034048,0.0821665291
0.003405,1.1757331e-13
0.0034052,-0.0821843744
0.0034054,-0.163090356
0.0034056,-0.241441588
0.0034058,-0.316001732
0.003406,-0.385593975
0.0034062,-0.449119605
0.0034064,-0.505575354
0.0034066,-0.55406925
0.0034068,-0.5938347
0.003407,-0.624242617
0.0034072,-0.644811365
0.0034074,-0.655214394
0.0034076,-0.655285418
0.0034078,-0.645021077
0.003408,-0.624581025
0.0034082,-0.594285442
0.0034084,-0.554610026
0.0034086,-0.506178521
0.0034088,-0.449752907
0.003409,-0.386221418
0.0034092,-0.316584557
0.0034094,-0.241939339
0.0034096,-0.163462012
0.0034098,-0.082389518
0.00341,-1.99721577e-13
0.0034102,0.0824073498
0.0034104,0.163532777
0.0034106,0.242096464
0.0034108,0.316858723
0.003411,0.386639554
0.0034112,0.450337271
0.0034114,0.506945894
0.0034116,0.555571041
0.0034118,0.595444051
0.003412,0.625934141
0.0034122,0.646558382
0.0034124,0.656989349
0.0034126,0.657060319
0.0034128,0.646767934
0.003413,0.62627229
0.0034132,0.595894448
0.0034134,0.556111404
0.0034136,0.507548599
0.0034138,0.450970088
0.003414,0.387266516
0.0034142,0.317441102
0.0034144,0.242593835
0.0034146,0.163904149
0.0034148,0.0826123364
0.003415,-1.74630344e-14
0.0034152,-0.0826301544
0.0034154,-0.163974859
0.0034156,-0.242750838
0.0034158,-0.317715056
0.003416,-0.387684328
0.0034162,-0.451553999
0.0034164,-0.508315378
0.0034166,-0.557071674
0.0034168,-0.597052159
0.003417,-0.627624357
0.0034172,-0.648304047
0.0034174,-0.65876293
0.0034176,-0.658833844
0.0034178,-0.648513435
0.003418,-0.627962241
0.0034182,-0.597502203
0.0034184,-0.557611613
0.0034186,-0.50891761
0.0034188,-0.45218632
0.003419,-0.388310799
0.0034192,-0.318296978
0.0034194,-0.243247818
0.0034196,-0.164345939
0.0034198,-0.0828349803
0.00342,-6.47615132e-14
0.0034202,0.0828527842
0.0034204,0.164416593
0.0034206,0.243404697
0.0034208,0.318570715
0.003421,0.38872828
0.0034212,0.452769769
0.0034214,0.509683782
0.0034216,0.558571121
0.0034218,0.598658996
0.003422,0.629313237
0.0034222,0.65004833
0.0034224,0.660535106
0.0034226,0.660605963
0.0034228,0.65025755
0.003423,0.62965085
0.0034232,0.599108679
0.0034234,0.559110628
0.0034236,0.510285531
0.0034238,0.453401583
0.003424,0.389354249
0.0034242,0.31915217
0.0034244,0.243901279
0.0034246,0.164787376
0.0034248,0.0830574459
0.003425,1.47427942e-13
0.0034252,-0.0830752353
0.0034254,-0.164857973
0.0034256,-0.24405803
0.0034258,-0.319425685
0.003426,-0.389771391
0.0034262,-0.453984558
0.0034264,-0.511051081
0.0034266,-0.560069358
0.0034268,-0.600264535
0.003427,-0.631000751
0.0034272,-0.651791201
0.0034274,-0.662305845
0.0034276,-0.662376644
0.0034278,-0.652000249
0.003428,-0.631338087
0.0034282,-0.600713849
0.0034284,-0.560608422
0.0034286,-0.511652337
0.0034288,-0.454615854
0.003429,-0.390396847
0.0034292,-0.320006664
0.0034294,-0.244554205
0.0034296,-0.165228452
0.0034298,-0.0832797292
0.00343,-2.30535709e-13
0.0034302,0.0832975039
0.0034304,0.16529899
0.0034306,0.244710827
0.0034308,0.320279952
0.003431,0.390813643
0.0034312,0.455198346
0.0034314,0.512417252
0.0034316,0.561566358
0.0034318,0.601868746
0.003432,0.632686868
0.0034322,0.653532629
0.0034324,0.664075117
0.0034326,0.664145857
0.0034328,0.653741502
0.003433,0.633023921
0.0034332,0.602317683
0.0034334,0.56210497
0.0034336,0.513018004
0.0034338,0.455829113
0.003434,0.391438574
0.0034342,0.320860443
0.0034344,0.245206586
0.0034346,0.165669158
0.0034348,0.0835018263
0.003435,1.10818408e-14
0.0034352,-0.0835195859
0.0034354,-0.165739637
0.0034356,-0.245363074
0.0034358,-0.3211335
0.003436,-0.391855017
0.0034362,-0.456411111
0.0034364,-0.513782271
0.0034366,-0.563062093
0.0034368,-0.603471602
0.003437,-0.634371559
0.0034372,-0.655272582
0.0034374,-0.66584289
0.0034376,-0.665913569
0.0034378,-0.655481276
0.003438,-0.634708324
0.0034382,-0.603920155
0.0034384,-0.563600244
0.0034386,-0.514382508
0.0034388,-0.457041338
0.003439,-0.392479413
0.0034392,-0.321713494
0.0034394,-0.245858409
0.0034396,-0.166109488
0.0034398,-0.0837237333
0.00344,-9.42654755e-14
0.0034402,0.0837414776
0.0034404,0.166179905
0.0034406,0.246014762
0.0034408,0.321986314
0.003441,0.392895496
0.0034412,0.457622832
0.0034414,0.515146114
0.0034416,0.564556539
0.0034418,0.605073074
0.003442,0.636054795
0.0034422,0.657011032
0.0034424,0.667609133
0.0034426,0.66767975
0.0034428,0.657219543
0.003443,0.636391265
0.0034432,0.605521234
0.0034434,0.565094219
0.0034436,0.515745826
0.0034438,0.458252507
0.003444,0.393519345
0.0034442,0.322565801
0.0034444,0.246509663
0.0034446,0.166549433
0.0034448,0.0839454464
0.003445,1.77889432e-13
0.0034452,-0.0839631749
0.0034454,-0.166619788
0.0034456,-0.246665878
0.0034458,-0.32283838
0.003446,-0.39393506
0.0034462,-0.458833487
0.0034464,-0.516508756
0.0034466,-0.566049669
0.0034468,-0.606673134
0.003447,-0.637736546
0.0034472,-0.658747946
0.0034474,-0.669373815
0.0034476,-0.669444369
0.0034478,-0.658956271
0.003448,-0.638072715
0.0034482,-0.607120894
0.0034484,-0.566586868
0.0034486,-0.517107932
0.0034488,-0.4594626
0.003449,-0.394558352
0.0034492,-0.323417349
0.0034494,-0.247160336
0.0034496,-0.166988986
0.0034498,-0.0841669615
0.00345,-2.61953119e-13
0.0034502,0.084184674
0.0034504,0.167059277
0.0034506,0.24731641
0.0034508,0.323689682
0.003451,0.394973691
0.0034512,0.460043056
0.0034514,0.517870174
0.0034516,0.567541455
0.0034518,0.608271755
0.003452,0.639416782
0.0034522,0.660483294
0.0034524,0.671136905
0.0034526,0.671207395
0.0034528,0.660691429
0.003453,0.639752645
0.0034532,0.608719106
0.0034534,0.568078164
0.0034536,0.518468803
0.0034538,0.460671595
0.003454,0.395596415
0.0034542,0.324268123
0.0034544,0.247810418
0.0034546,0.167428138
0.0034548,0.0843882748
0.003455,4.02373243e-14
0.0034552,-0.084405971
0.0034554,-0.167498365
0.0034556,-0.247966348
0.0034558,-0.324540205
0.003456,-0.396011372
0.0034562,-0.461251516
0.0034564,-0.519230343
0.0034566,-0.569031872
0.0034568,-0.609868906
0.003457,-0.641095473
0.0034572,-0.662217045
0.0034574,-0.672898371
0.0034576,-0.672968796
0.0034578,-0.662424987
0.003458,-0.641431024
0.0034582,-0.610315842
0.0034584,-0.569568082
0.0034586,-0.519828416
0.0034588,-0.46187947
0.003459,-0.396633516
0.0034592,-0.325118108
0.0034594,-0.248459896
0.0034596,-0.167866883
0.0034598,-0.0846093823
0.00346,-1.24376424e-13
0.0034602,0.0846270619
0.0034604,0.167937044
0.0034606,0.24861568
0.0034608,0.325389934
0.003461,0.397048083
0.0034612,0.462458846
0.0034614,0.52058924
0.0034616,0.570520894
0.0034618,0.611464562
0.003462,0.64277259
0.0034622,0.66394917
0.0034624,0.674658183
0.0034626,0.67472854
0.0034628,0.664156914
0.003463,0.643107822
0.0034632,0.611911073
0.0034634,0.571056595
0.0034636,0.521186745
0.0034638,0.463086204
0.003464,0.397669637
0.0034642,0.325967289
0.0034644,0.24910876
0.0034646,0.168305212
0.0034648,0.0848302802
0.003465,2.0895415e-13
0.0034652,-0.0848479428
0.0034654,-0.168375305
0.0034656,-0.249264394
0.0034658,-0.326238854
0.003466,-0.398083807
0.0034662,-0.463665025
0.0034664,-0.52194684
0.0034666,-0.572008494
0.0034668,-0.613058692
0.003467,-0.644448103
0.0034672,-0.665679636
0.0034674,-0.676416309
0.0034676,-0.676486598
0.0034678,-0.665887179
0.003468,-0.64478301
0.0034682,-0.613504771
0.0034684,-0.572543677
0.0034686,-0.522543766
0.0034688,-0.464291776
0.003469,-0.398704759
0.0034692,-0.32681565
0.0034694,-0.249756997
0.0034696,-0.168743117
0.0034698,-0.0850509644
0.00347,-2.93969864e-13
0.0034702,0.0850686098
0.0034704,0.168813142
0.0034706,0.249912479
0.0034708,0.327086951
0.003471,0.399118524
0.0034712,0.464870031
0.0034714,0.523303119
0.0034716,0.573494645
0.0034718,0.614651268
0.003472,0.646121981
0.0034722,0.667408413
0.0034724,0.678172717
0.0034726,0.678242938
0.0034728,0.667615751
0.003473,0.646456558
0.0034732,0.615096907
0.0034734,0.5740293
0.0034736,0.523899457
0.0034738,0.465496164
0.003474,0.399738864
0.0034742,0.327663178
0.0034744,0.250404596
0.0034746,0.169180591
0.0034748,0.0852714311
0.003475,3.79422913e-13
0.0034752,-0.085289059
0.0034754,-0.169250546
0.0034756,-0.250559923
0.0034758,-0.327934208
0.003476,-0.400152217
0.0034762,-0.466073844
0.0034764,-0.524658052
0.0034766,-0.574979321
0.0034768,-0.616242263
0.003477,-0.647794196
0.0034772,-0.669135471
0.0034774,-0.679927378
0.0034776,-0.679997527
0.0034778,-0.6693426
0.003478,-0.648128437
0.0034782,-0.616687454
0.0034784,-0.575513439
0.0034786,-0.525253791
0.0034788,-0.466699347
0.003479,-0.400771933
0.0034792,-0.328509855
0.0034794,-0.251051545
0.0034796,-0.169617626
0.0034798,-0.0854916764
0.00348,-1.55090696e-13
0.0034802,0.0855092863
0.0034804,0.16968751
0.0034806,0.251206715
0.0034808,0.32878061
0.003481,0.401184867
0.0034812,0.46727644
0.0034814,0.526011617
0.0034816,0.576462496
0.0034818,0.617831648
0.003482,0.649464718
0.0034822,0.670860778
0.0034824,0.681680258
0.0034826,0.681750336
0.0034828,0.671067695
0.003483,0.649798616
0.0034832,0.618276383
0.0034834,0.576996067
0.0034836,0.526606746
0.0034838,0.467901303
0.003484,0.401803948
0.0034842,0.329355669
0.0034844,0.251697834
0.0034846,0.170054214
0.0034848,0.0857116963
0.003485,2.4061812e-13
0.0034852,-0.085729288
0.0034854,-0.170124026
0.0034856,-0.251852843
0.0034858,-0.329626144
0.003486,-0.402216455
0.0034862,-0.4684778
0.0034864,-0.527363789
0.0034866,-0.577944143
0.0034868,-0.619419394
0.003487,-0.651133515
0.0034872,-0.672584304
0.0034874,-0.683431327
0.0034876,-0.683501332
0.0034878,-0.672791005
0.003488,-0.651467066
0.0034882,-0.619863665
0.0034884,-0.578477157
0.0034886,-0.527958296
0.0034888,-0.469102011
0.003489,-0.402834891
0.0034892,-0.330200602
0.0034894,-0.252343449
0.0034896,-0.170490347
0.0034898,-0.0859314868
0.00349,-1.47640253e-14
0.0034902,0.08594906
0.0034904,0.170560086
0.0034906,0.252498296
0.0034908,0.330470793
0.003491,0.403246963
0.0034912,0.469677901
0.0034914,0.528714542
0.0034916,0.579424236
0.0034918,0.621005473
0.003492,0.65280056
0.0034922,0.674306017
0.0034924,0.685180554
0.0034926,0.685250485
0.0034928,0.6745125
0.003493,0.653133756
0.0034932,0.621449273
0.0034934,0.579956683
0.0034936,0.529308419
0.0034938,0.470301449
0.003494,0.403864742
0.0034942,0.331044641
0.0034944,0.252988381
0.0034946,0.170926018
0.0034948,0.0861510441
0.003495,1.0036638e-13
0.0034952,-0.0861685985
0.0034954,-0.170995682
0.0034956,-0.253143061
0.0034958,-0.331314542
0.003496,-0.404276373
0.0034962,-0.470876722
0.0034964,-0.530063855
0.0034966,-0.580902747
0.0034968,-0.622589857
0.003497,-0.654465821
0.0034972,-0.676025888
0.0034974,-0.686927908
0.0034976,-0.686997762
0.0034978,-0.676232147
0.003498,-0.654798657
0.0034982,-0.623033177
0.0034984,-0.581434619
0.0034986,-0.530657089
0.0034988,-0.471499596
0.003499,-0.404893485
0.0034992,-0.33188777
0.0034994,-0.253632617
0.0034996,-0.171361218
0.0034998,-0.0863703642
0.0035,-1.86404285e-13
0.0035002,0.0863878994
0.0035004,0.171430806
0.0035006,0.253787128
0.0035008,0.332157377
0.003501,0.405304667
0.0035012,0.472074241
0.0035014,0.531411701
0.0035016,0.582379651
0.0035018,0.624172517
0.003502,0.65612927
0.0035022,0.677743885
0.0035024,0.688673356
0.0035026,0.688743134
0.0035028,0.677949917
0.003503,0.656461739
0.0035032,0.624615349
0.0035034,0.582910938
0.0035036,0.532004282
0.0035038,0.47269643
0.003504,0.405921099
0.0035042,0.332729974
0.0035044,0.254276145
0.0035046,0.17179594
0.0035048,0.0865894432
0.003505,2.72877021e-13
0.0035052,-0.086606959
0.0035054,-0.171865451
0.0035056,-0.254430485
0.0035058,-0.332999281
0.003506,-0.406331825
0.0035062,-0.473270438
0.0035064,-0.532758057
0.0035066,-0.583854922
0.0035068,-0.625753425
0.003507,-0.657790875
0.0035072,-0.679459978
0.0035074,-0.690416868
0.0035076,-0.690486567
0.0035078,-0.679665779
0.003508,-0.658122973
0.0035082,-0.626195761
0.0035084,-0.584385614
0.0035086,-0.533349975
0.0035088,-0.47389193
0.003509,-0.406947567
0.0035092,-0.333571238
0.0035094,-0.254918955
0.0035096,-0.172230177
0.0035098,-0.0868082771
0.00351,-4.47850991e-14
0.0035102,0.0868257731
0.0035104,0.172299609
0.0035106,0.255073121
0.0035108,0.333840241
0.003511,0.407357829
0.0035112,0.47446529
0.0035114,0.534102898
0.0035116,0.585328531
0.0035118,0.627332552
0.003512,0.659450608
0.0035122,0.681174135
0.0035124,0.692158412
0.0035126,0.692228032
0.0035128,0.681379702
0.003513,0.659782327
0.0035132,0.627774385
0.0035134,0.585858619
0.0035136,0.534694143
0.0035138,0.475086074
0.003514,0.40797287
0.0035142,0.334411546
0.0035144,0.255561034
0.0035146,0.172663919
0.0035148,0.087026862
0.003515,1.31332219e-13
0.0035152,-0.0870443379
0.0035154,-0.172733271
0.0035156,-0.255715023
0.0035158,-0.33468024
0.003516,-0.408382661
0.0035162,-0.475658776
0.0035164,-0.535446201
0.0035166,-0.586800454
0.0035168,-0.628909871
0.003517,-0.661108438
0.0035172,-0.682886325
0.0035174,-0.693897957
0.0035176,-0.693967496
0.0035178,-0.683091654
0.003518,-0.661439773
0.0035182,-0.629351192
0.0035184,-0.587329928
0.0035186,-0.536036761
0.0035188,-0.476278841
0.003519,-0.40899699
0.0035192,-0.335250884
0.0035194,-0.256202371
0.0035196,-0.17309716
0.0035198,-0.0872451939
0.00352,-2.18312835e-13
0.0035202,0.0872626494
0.0035204,0.173166431
0.0035206,0.25635618
0.0035208,0.335519265
0.003521,0.409406302
0.0035212,0.476850874
0.0035214,0.536787942
0.0035216,0.588270663
0.0035218,0.630485352
0.003522,0.662764335
0.0035222,0.684596518
0.0035224,0.695635471
0.0035226,0.695704929
0.0035228,0.684801606
0.003523,0.66309528
0.0035232,0.630926153
0.0035234,0.588799514
0.0035236,0.537377806
0.0035238,0.47747021
0.003524,0.410019908
0.0035242,0.336089236
0.0035244,0.256842954
0.0035246,0.173529891
0.0035248,0.087463269
0.003525,3.0572618e-13
0.0035252,-0.0874807038
0.0035254,-0.173599081
0.0035256,-0.256996581
0.0035258,-0.336357298
0.003526,-0.410428734
0.0035262,-0.478041563
0.0035264,-0.538128095
0.0035266,-0.589739132
0.0035268,-0.632058966
0.003527,-0.66441827
0.0035272,-0.686304683
0.0035274,-0.697370923
0.0035276,-0.697440298
0.0035278,-0.686509525
0.003528,-0.664748819
0.0035282,-0.63249924
0.0035284,-0.59026735
0.0035286,-0.538717253
0.0035288,-0.478660158
0.003529,-0.411041605
0.0035292,-0.336926588
0.0035294,-0.257482773
0.0035296,-0.173962106
0.0035298,-0.0876810832
0.00353,-7.54060589e-14
0.0035302,0.087698497
0.0035304,0.174031211
0.0035306,0.257636214
0.0035308,0.337194327
0.003531,0.411449939
0.0035312,0.479230822
0.0035314,0.539466637
0.0035316,0.591205834
0.0035318,0.633630687
